TGSC ID,Tags
1378691,"{'fresh', 'green', 'blueberry', 'fruity'}"
1378721,"{'floral', 'amber', 'woody'}"
1378861,"{'floral', 'tobacco', 'fruity', 'currant black currant'}"
1378921,"{'fresh', 'floral', 'woody', 'bergamot'}"
1380981,"{'green', 'floral', 'rose'}"
1381151,"{'violet', 'floral', 'sweet', 'cumin', 'herbal', 'fruity', 'woody'}"
1381291,"{'popcorn', 'hazelnut roasted hazelnut', 'caramellic'}"
1381321,"{'nutty', 'hazelnut'}"
1381331,"{'roasted', 'nutty'}"
1381341,"{'animal', 'green', 'herbal', 'leathery'}"
1381361,{'nutty'}
1381531,"{'maple', 'caramellic'}"
1381571,"{'citrus', 'camphoreous', 'woody'}"
1381781,"{'estery', 'fruity', 'sweet'}"
1381941,"{'floral', 'sweet', 'herbal', 'balsamic', 'cherry'}"
1381991,"{'violet', 'earthy', 'tobacco', 'warm', 'ambergris', 'amber', 'woody'}"
1382041,{'sweet'}
1382091,"{'incense', 'amber', 'woody', 'dusty'}"
1382561,"{'spicy', 'woody'}"
1382941,"{'fresh', 'minty'}"
1383021,"{'balsamic', 'floral', 'spicy'}"
1383171,{'fruity'}
1383231,"{'green', 'cucumber', 'vegetable'}"
1383241,"{'violet', 'fresh', 'green', 'cucumber'}"
1383241,"{'fishy', 'green', 'cucumber', 'oily', 'mushroom', 'fatty', 'melon'}"
1383271,"{'fresh', 'sweet', 'green', 'waxy', 'fruity', 'melon', 'pear'}"
1383291,"{'rose', 'lime', 'pine', 'lemon', 'woody'}"
1383421,"{'floral', 'green', 'herbal'}"
1383841,"{'sandalwood', 'sweet', 'clean', 'balsamic', 'woody'}"
1383851,"{'sandalwood', 'sweet', 'clean', 'balsamic', 'woody'}"
1384091,{'fruity'}
1384101,"{'balsamic', 'floral', 'clean'}"
1384351,"{'herbal', 'woody'}"
1384361,"{'herbal', 'honey'}"
1384451,"{'spicy', 'woody'}"
1384461,"{'tea', 'woody', 'warm'}"
1384491,"{'herb', 'spice'}"
1384501,"{'balsamic', 'fennel', 'woody', 'warm'}"
1384531,"{'spicy', 'cinnamon'}"
1384621,"{'floral', 'mild'}"
1384741,"{'herbal', 'warm'}"
1384851,{'woody'}
1384871,"{'musty', 'earthy'}"
1384891,{'floral'}
1385081,"{'cedarwood', 'rooty', 'orris', 'raspberry', 'woody'}"
1385091,"{'floral', 'rose', 'sweet', 'balsamic', 'woody'}"
1385771,"{'juicy', 'sweet', 'green', 'rummy', 'fruity'}"
1389401,"{'peppermint', 'minty', 'pungent'}"
1390631,"{'waxy', 'floral', 'fruity', 'aldehydic'}"
1391701,"{'rubbery', 'earthy', 'plastic'}"
1395171,"{'orange', 'floral', 'aldehydic', 'marine', 'citrus', 'fatty'}"
1398971,"{'herbal', 'minty', 'spearmint'}"
1398981,{'minty'}
1399001,"{'fresh', 'soapy', 'lime', 'herbal', 'cologne', 'woody'}"
1399011,"{'minty', 'licorice'}"
1399071,"{'fresh', 'fir needle', 'minty', 'grapefruit peel', 'tropical', 'soup', 'sulfurous', 'seedy'}"
1399071,"{'minty', 'tropical', 'green', 'sulfurous', 'grapefruit', 'peach', 'apricot', 'vegetable', 'passion fruit', 'papaya'}"
1399161,{'minty'}
1399191,"{'fruity', 'herbal', 'currant bud black currant bud', 'catty'}"
1399261,"{'minty', 'terpenic'}"
1399411,{'herbal'}
1399431,{'minty'}
1399441,"{'fresh', 'minty', 'sweet', 'cumin', 'herbal', 'green', 'grassy'}"
1399441,"{'spicy', 'orange', 'cinnamon', 'lime', 'cumin', 'herbal', 'pungent', 'clove', 'citrus'}"
1399451,"{'herbal', 'minty', 'eucalyptus'}"
1399741,"{'animal', 'musk', 'musty', 'ambrette'}"
1401201,"{'balsamic', 'spicy', 'woody', 'earthy'}"
1407531,{'vanilla'}
1407591,{'vanilla'}
1407601,{'vanilla'}
1407621,"{'vanilla', 'fruity'}"
1407661,"{'creamy', 'sweet', 'chocolate', 'vanilla', 'milky'}"
1407661,"{'creamy', 'sweet', 'chocolate', 'rummy', 'vanilla', 'milky', 'caramellic'}"
1408161,"{'green', 'fermented', 'alcoholic', 'ethereal', 'fruity'}"
1408261,{'fruity'}
1408331,"{'fatty', 'waxy', 'rose'}"
1408441,"{'amber', 'musk', 'woody', 'warm'}"
1408781,{'odorless'}
1408831,"{'fruity', 'pineapple'}"
1408881,"{'mushroom', 'mild'}"
1408951,"{'spicy', 'fruity', 'pineapple'}"
1409231,"{'fruity', 'pineapple'}"
1410331,{'ammoniacal'}
1410461,"{'ammoniacal', 'slight'}"
1410711,{'odorless'}
1411651,"{'apricot', 'floral', 'cognac'}"
1411841,"{'green', 'almond bitter almond'}"
1412091,"{'animal', 'floral', 'phenolic', 'fecal'}"
1412121,"{'floral', 'herbal', 'fruity', 'sweet'}"
1412161,"{'floral', 'privet', 'green', 'herbal', 'hawthorn', 'hyacinth', 'cilantro', 'fruity'}"
1412361,"{'floral', 'elemi', 'winey', 'sweet'}"
1412451,"{'chamomile', 'floral', 'herbal'}"
1412691,"{'coconut', 'floral', 'fruity', 'nutty'}"
1413031,"{'herbal', 'woody'}"
1413311,"{'berry', 'floral', 'sweet', 'raspberry', 'fruity', 'strawberry'}"
1413661,{'green'}
1413921,"{'sulfurous', 'onion', 'garlic', 'vegetable'}"
1414121,"{'green', 'fatty'}"
1415671,"{'winey', 'green', 'fruity', 'apple'}"
1416101,"{'clean', 'sandalwood', 'woody', 'sweet'}"
1416651,"{'herbal', 'warm'}"
1416661,{'minty'}
1417141,"{'floral', 'rose', 'green', 'fruity', 'petal'}"
1417571,"{'sweet', 'cinnamyl', 'balsamic', 'cherry', 'strawberry'}"
1417701,"{'spicy', 'cinnamon', 'cassia'}"
1418091,"{'floral', 'tropical', 'green', 'oily', 'balsamic', 'marine', 'greasy', 'muguet', 'lily'}"
1418131,"{'phenolic', 'chemical'}"
1418181,"{'mushroom', 'fruity', 'lavender', 'earthy'}"
1418201,"{'amber', 'musk', 'woody'}"
1418831,"{'spicy', 'floral', 'minty', 'apple', 'sweet', 'metallic', 'plum', 'fruity'}"
1418831,"{'berry', 'floral', 'sweet', 'green', 'fruity', 'woody'}"
1418841,"{'floral', 'fruity', 'rose', 'apple'}"
1418951,"{'fresh', 'floral', 'rose', 'leafy', 'green', 'aldehydic', 'magnolia', 'fruity'}"
1419221,"{'tallow', 'green', 'cucumber', 'fatty', 'fried', 'fruity'}"
1419351,"{'fatty', 'waxy'}"
1419391,{'cardboard'}
1419411,{'oily'}
1419491,"{'fresh', 'waxy'}"
1419541,"{'tallow', 'meaty', 'sweaty', 'waxy', 'brothy', 'citrus', 'fatty', 'cooked', 'fruity'}"
1419541,"{'sweet', 'meaty', 'waxy', 'savory', 'citrus', 'fatty', 'animal', 'cilantro'}"
1419771,"{'fresh', 'green'}"
1419881,"{'fresh', 'fruity', 'orange peel'}"
1420031,"{'waxy', 'mild'}"
1420041,"{'fresh', 'floral', 'rose', 'waxy', 'fruity'}"
1420171,"{'rose', 'waxy', 'rue', 'citrus', 'fatty', 'ozone'}"
1421041,"{'sweet', 'herbal', 'sugar brown sugar', 'fruity', 'winey', 'caramellic'}"
1421731,"{'rose', 'musk', 'orangeflower', 'dry', 'labdanum', 'woody'}"
1422091,"{'fir needle', 'pineapple', 'green', 'herbal', 'balsamic', 'galbanum', 'fruity'}"
1422351,"{'vanilla', 'minty'}"
1422621,{'caramellic'}
1423321,{'fruity'}
1423471,{'tropical'}
1423531,"{'floral', 'rose'}"
1423541,"{'cloth laundered cloth', 'floral', 'fruity'}"
1423551,"{'ethereal', 'rose'}"
1423711,"{'fresh', 'floral', 'bergamot', 'rose', 'sweet', 'fruity'}"
1423741,"{'herbal', 'sweet'}"
1423931,"{'honeysuckle', 'floral', 'honey', 'rose'}"
1424051,"{'herbal', 'pine', 'woody'}"
1424091,"{'floral', 'musty', 'rose', 'sweet', 'plastic', 'leathery'}"
1424281,"{'camphoreous', 'lime'}"
1424291,"{'rose', 'green', 'waxy', 'grassy', 'dry', 'weedy'}"
1424381,"{'citrus', 'aldehydic', 'lime', 'dirty'}"
1424541,"{'camphoreous', 'terpenic', 'lime'}"
1424601,"{'tropical', 'green', 'mango'}"
1424801,"{'pine', 'herbal', 'woody'}"
1424971,{'rose'}
1424981,{'mouldy'}
1426341,"{'green', 'fresh outdoors', 'marine', 'pepper bell pepper', 'ozone'}"
1426461,"{'roasted', 'burnt', 'coffee', 'nutty', 'woody'}"
1426491,"{'cocoa', 'potato', 'roasted', 'nutty'}"
1426751,"{'meaty', 'earthy', 'roasted', 'nutty'}"
1426801,"{'roasted', 'nutty'}"
1427041,{'floral'}
1427111,"{'tropical', 'fruity', 'currant bud black currant bud'}"
1427201,"{'meaty', 'bready'}"
1427421,"{'balsamic', 'amber', 'rose'}"
1428051,"{'floral', 'rose'}"
1428191,"{'tropical', 'floral', 'fruity'}"
1428301,"{'spicy', 'herbal', 'minty'}"
1428471,{'spice'}
1428841,"{'coconut', 'coumarinic', 'lactonic', 'sweet'}"
1429691,"{'ambergris', 'amber', 'labdanum', 'woody'}"
1429911,"{'thujonic', 'floral', 'apple cooked apple', 'rose', 'green', 'tobacco', 'plum', 'fruity'}"
1429921,"{'metallic', 'floral', 'fruity', 'rose red rose'}"
1430231,"{'violet', 'floral', 'sweet', 'powdery', 'woody'}"
1430591,"{'coconut', 'fatty', 'lactonic', 'creamy'}"
1430931,"{'spicy', 'camphoreous', 'woody', 'peppery'}"
1431841,"{'orange', 'green', 'herbal', 'citrus', 'mandarin', 'fruity'}"
1432321,{'sweet'}
1432371,"{'floral', 'woody', 'earthy', 'sweet'}"
1432391,{'floral'}
1432411,"{'creamy', 'fruity', 'buttery', 'sweet'}"
1432971,"{'fresh', 'green', 'soapy', 'fatty'}"
1433011,"{'guava', 'pineapple', 'tropical', 'green', 'hyacinth', 'cortex', 'honey', 'papaya', 'fruity'}"
1433011,"{'fresh', 'floral', 'apple', 'sweet', 'green', 'sharp', 'fruity', 'pear'}"
1433071,"{'rummy', 'berry', 'fruity'}"
1433091,"{'guava', 'pineapple', 'green', 'honey', 'passion fruit', 'papaya', 'fruity', 'weedy'}"
1433111,"{'tropical', 'green', 'waxy', 'pear skin', 'fatty', 'plum skin', 'fruity'}"
1433111,"{'pineapple', 'green', 'waxy', 'fatty', 'fruity'}"
1433251,"{'tropical', 'green', 'pear', 'apple'}"
1433281,"{'fishy', 'green', 'mango', 'peach', 'fruity', 'pear'}"
1433291,"{'grape skin', 'pineapple', 'tropical', 'green', 'apple green apple', 'passion fruit', 'papaya', 'fruity'}"
1434271,{'odorless'}
1434491,"{'honey', 'sweet'}"
1434631,"{'spicy', 'smoky', 'nutmeg', 'creamy', 'sweet', 'alcoholic', 'chocolate', 'rummy', 'vanilla'}"
1435071,"{'spicy', 'clove'}"
1435081,"{'spicy', 'clove'}"
1435291,"{'humus', 'earthy'}"
1435451,"{'spicy', 'sweet'}"
1435551,"{'green', 'minty', 'caramellic'}"
1435781,"{'berry', 'fruity', 'winey'}"
1435851,{'honey'}
1435861,"{'spicy', 'caramellic'}"
1435931,"{'green', 'sweet'}"
1436261,{'rancid'}
1436271,"{'pine', 'oily', 'woody'}"
1436811,"{'spicy', 'green', 'fruity', 'pungent'}"
1436821,{'fried'}
1437231,"{'floral', 'geranium', 'rose'}"
1437461,"{'fruity', 'fenugreek'}"
1437681,"{'green', 'mossy', 'vegetable'}"
1437751,{'spicy'}
1437811,"{'fir needle', 'camphoreous', 'pine', 'spruce'}"
1437821,"{'cedar', 'camphoreous', 'woody'}"
1437941,"{'green', 'herbal', 'grapefruit', 'buchu', 'currant bud black currant bud'}"
1437971,"{'green', 'fatty'}"
1437981,"{'earthy', 'sweet', 'green', 'fungal', 'oily'}"
1438011,"{'earthy', 'sweet', 'green', 'fungal', 'mossy'}"
1438301,"{'fruity', 'apple'}"
1438311,"{'animal', 'fruity', 'woody'}"
1438401,{'bland'}
1438521,"{'green', 'cucumber', 'waxy', 'fatty', 'melon'}"
1438521,"{'cereal', 'green', 'cucumber', 'waxy', 'chicken fat', 'fatty', 'vegetable', 'melon'}"
1439821,"{'animal', 'powdery', 'musk'}"
1440851,"{'apple', 'pineapple', 'green', 'galbanum', 'fruity', 'pear'}"
1440861,"{'spicy', 'sweet', 'green', 'aldehydic', 'fatty'}"
1441071,"{'apple', 'rose', 'sweet', 'tobacco', 'honey', 'fruity'}"
1442141,"{'patchouli', 'woody'}"
1442631,"{'fresh', 'green'}"
1442871,"{'green', 'herbal', 'pine', 'cedar', 'woody', 'licorice'}"
1443131,"{'spicy', 'herbal', 'tea green tea'}"
1443261,"{'dry', 'woody'}"
1443881,"{'minty', 'camphoreous'}"
1443901,"{'privet', 'green', 'grassy', 'fatty', 'buttery'}"
1443911,"{'green', 'sweet'}"
1444051,{'herbal'}
1444281,"{'herbal', 'pungent'}"
1444361,{'sweaty'}
1444411,"{'sour', 'pear', 'fruity', 'apple'}"
1444501,"{'green', 'natural', 'fruity', 'apple'}"
1444561,"{'fruity', 'apple'}"
1445001,"{'green', 'apple green apple', 'apple', 'sweet'}"
1445021,"{'floral', 'rose', 'sweet', 'currant bud black currant bud', 'natural', 'fruity', 'petal'}"
1445221,{'floral'}
1445561,{'floral'}
1445672,"{'floral', 'currant black currant', 'rose', 'tobacco', 'honey', 'plum', 'fruity'}"
1445951,"{'acidic', 'green', 'sweaty', 'grassy', 'fruity', 'cheesy'}"
1446151,"{'spicy', 'guaiacwood', 'cantaloupe', 'sweet', 'tropical', 'rindy', 'green', 'waxy', 'fruity'}"
1446161,"{'floral', 'green', 'jasmin', 'gardenia'}"
1446641,"{'green', 'dairy', 'fruity', 'creamy'}"
1446901,"{'floral', 'tropical', 'green', 'waxy', 'oily', 'peach', 'lactonic', 'fruity', 'buttery'}"
1447131,"{'green', 'woody'}"
1447181,"{'floral', 'green', 'geranium', 'earthy'}"
1447311,"{'maple', 'sweet', 'caramellic'}"
1447761,"{'floral', 'fruity', 'winey'}"
1448451,"{'apple', 'pineapple', 'sweet', 'banana', 'fruity'}"
1448481,"{'waxy', 'fatty', 'fruity'}"
1449111,{'minty'}
1449811,"{'minty', 'green', 'herbal', 'grassy', 'woody', 'cooling', 'medicinal'}"
1449811,"{'minty', 'green', 'herbal', 'woody', 'cooling', 'medicinal'}"
1449861,{'herbal'}
1449871,"{'cedar', 'woody'}"
1450111,"{'green', 'oily', 'vegetable', 'fruity', 'woody'}"
1450281,"{'clover', 'green', 'cortex', 'orchid'}"
1450431,"{'bitter', 'chocolate', 'nutty'}"
1450561,"{'spicy', 'floral', 'sweet', 'green', 'hawthorn', 'cortex', 'powdery', 'mimosa', 'anise'}"
1450681,{'green'}
1450761,{'odorless'}
1450761,{'almost odorless'}
1450781,"{'herbal', 'sage clary sage', 'rose', 'sweet'}"
1450831,"{'minty', 'mentholic'}"
1450851,{'odorless'}
1451281,"{'citrus', 'clean', 'minty'}"
1451381,"{'musty', 'tomato', 'metallic', 'green', 'herbal'}"
1451511,"{'green', 'oily', 'pungent', 'vegetable'}"
1451541,"{'green', 'leafy'}"
1451571,"{'banana', 'green', 'fruity', 'apple'}"
1451611,"{'green', 'fruity', 'leafy'}"
1451651,"{'green', 'fruity'}"
1451741,"{'berry', 'soapy', 'sweet', 'musk', 'amber', 'fruity'}"
1451741,"{'fruity', 'soapy', 'musk', 'sweet'}"
1451791,"{'soapy', 'creamy', 'tangerine', 'citrus rind', 'waxy', 'watery', 'fatty', 'cilantro'}"
1451811,{'fruity'}
1451981,"{'sweet', 'cucumber', 'fatty', 'vegetable', 'melon'}"
1452001,"{'citronella', 'floral', 'grapefruit', 'citrus', 'lemon'}"
1452091,"{'green', 'vegetable'}"
1452111,"{'tropical', 'melon', 'pear', 'earthy'}"
1452131,"{'floral', 'lily of the valley', 'aldehydic', 'muguet'}"
1452211,"{'green', 'fatty', 'herbal'}"
1452321,"{'fatty', 'waxy'}"
1452341,{'spicy'}
1452471,"{'waxy', 'fatty', 'orris', 'cucumber'}"
1452511,{'green'}
1452521,{'honey'}
1452531,"{'floral', 'green', 'walnut', 'violet leaf'}"
1452601,"{'fruit tropical fruit', 'green', 'fatty', 'cucumber'}"
1453041,"{'orange', 'floral', 'rose', 'oily', 'aldehydic', 'fruity'}"
1453171,"{'watery', 'green', 'fruity', 'honeydew'}"
1453591,"{'peely', 'green', 'fatty', 'melon', 'pear'}"
1454321,{'camphoreous'}
1454411,{'camphoreous'}
1454631,"{'floral', 'sandalwood', 'amber', 'fruity', 'woody'}"
1454661,{'odorless'}
1454671,"{'fresh', 'sandalwood', 'woody'}"
1454681,"{'rooty', 'cedar', 'woody'}"
1454691,"{'fresh', 'humus', 'musty', 'earthy'}"
1454701,"{'cooked', 'sulfurous', 'roasted'}"
1454791,"{'citrus', 'fruity', 'radish'}"
1455151,{'musty'}
1455211,{'fruity'}
1455521,"{'hay', 'mushroom', 'chemical', 'fruity', 'winey'}"
1455901,"{'coconut', 'fruity', 'oily'}"
1455961,"{'berry', 'fruity', 'currant black currant'}"
1456091,"{'woody-lactone', 'urine'}"
1456111,"{'herbal', 'lactonic', 'woody', 'celery'}"
1456301,"{'berry', 'fruity', 'currant black currant'}"
1456331,"{'coconut', 'creamy', 'tropical', 'coumarinic', 'lactonic', 'dairy', 'plum'}"
1456361,"{'thujonic', 'minty', 'tropical', 'rosemary', 'herbal', 'camphoreous'}"
1456791,"{'floral', 'jasmin', 'tea', 'magnolia', 'fruity'}"
1456901,"{'floral', 'green', 'lilac', 'hyacinth', 'muguet'}"
1457181,"{'floral', 'lily of the valley'}"
1457521,{'fruity'}
1457931,"{'orange', 'apple', 'tomato', 'green', 'pungent'}"
1458011,"{'banana', 'melon', 'fruity', 'pear'}"
1458151,{'green'}
1458231,"{'spicy', 'sandalwood', 'oily', 'powdery', 'woody'}"
1458251,"{'vinyl', 'green'}"
1458311,"{'berry', 'raspberry'}"
1458431,"{'sandalwood', 'sweet', 'autumn', 'sawdust', 'woody'}"
1458651,"{'maple', 'fruity', 'nutty', 'caramellic'}"
1459101,"{'orange', 'clean', 'aldehydic', 'fresh outdoors', 'ozone', 'fruity'}"
1459181,"{'coconut', 'creamy', 'apricot', 'peach', 'lactonic', 'coumarinic'}"
1459191,"{'citrus', 'green', 'fatty'}"
1459201,{'woody'}
1459301,"{'violet', 'floral', 'woody', 'sweet'}"
1459321,"{'mushroom', 'fungal'}"
1459361,"{'floral', 'jasmin'}"
1459431,"{'green', 'fruity', 'apple'}"
1459461,"{'coconut', 'floral', 'jasmin', 'tuberose', 'oily', 'peach', 'apricot', 'fruity', 'petal'}"
1459581,"{'floral', 'fruity'}"
1460321,"{'floral', 'rose', 'sweet'}"
1460621,"{'floral', 'sweet'}"
1460961,"{'green', 'herbal', 'reseda', 'rose'}"
1462391,"{'fresh', 'floral', 'green', 'cortex', 'ozone', 'melon'}"
1462671,"{'humus', 'earthy', 'dirty'}"
1463491,"{'fruity', 'sweet'}"
1463591,{'bland'}
1463601,{'odorless'}
1464091,"{'roasted', 'nutty'}"
1464141,"{'peanut roasted peanut', 'almond roasted almond', 'hazelnut roasted hazelnut', 'nutty'}"
1464291,"{'earthy', 'hazelnut', 'pineapple', 'nutty', 'almond', 'nut skin'}"
1464811,"{'hazelnut', 'barley roasted barley', 'coffee roasted coffee', 'cocoa', 'nutty'}"
1465121,"{'sour', 'cabbage', 'radish'}"
1465581,"{'powdery', 'sandalwood', 'woody'}"
1465731,{'woody'}
1468161,"{'sulfurous', 'roasted', 'nutty'}"
1468231,"{'roasted', 'nutty'}"
1468261,"{'floral', 'jasmin', 'soft', 'green', 'oily', 'greasy', 'petal'}"
1468281,"{'fruity', 'strawberry', 'woody'}"
1468521,{'pineapple'}
1468541,"{'floral', 'tropical', 'green', 'ethereal', 'cheesy', 'rancid', 'fruity', 'cabbage'}"
1468641,"{'floral', 'green', 'earthy'}"
1470051,"{'nutty', 'caramellic'}"
1470111,"{'sweet', 'herbal', 'cashew', 'apricot', 'banana', 'fruity'}"
1470211,"{'tropical', 'banana', 'ethereal', 'fruity'}"
1470791,"{'metallic', 'fruity'}"
1470981,{'fruity'}
1471011,"{'pineapple', 'sulfurous', 'mushroom', 'fruity', 'cheesy'}"
1471141,"{'musty', 'green', 'herbal', 'citrus', 'fruity'}"
1471341,"{'metallic', 'green', 'fruity'}"
1471771,"{'buttery', 'maple', 'creamy', 'caramellic'}"
1471981,"{'rummy', 'ethereal', 'fruity', 'sweet'}"
1472161,"{'grape', 'pear', 'winey'}"
1472481,"{'cantaloupe', 'artichoke', 'green', 'honeydew', 'fruity', 'cortex', 'melon rind', 'melon', 'pear'}"
1473041,"{'green', 'fruity', 'vegetable'}"
1473041,"{'juicy', 'apple', 'tropical', 'green', 'waxy', 'citrus', 'fruity', 'pear'}"
1473301,"{'floral', 'orchid', 'herbal', 'green', 'balsamic', 'woody'}"
1473301,{'herbal'}
1473481,"{'minty', 'fruity', 'leathery', 'cherry'}"
1473961,"{'green', 'ethereal', 'fruity'}"
1474221,"{'fruity', 'winey'}"
1475231,{'mushroom'}
1475701,{'vegetable'}
1476571,"{'spicy', 'clove', 'fruity'}"
1476881,"{'fresh', 'blackberry', 'fruity'}"
1476981,"{'tomato', 'acidic', 'sulfurous', 'fermented', 'ripe', 'mushroom', 'sharp', 'cheesy'}"
1476981,"{'potato', 'tomato', 'acidic', 'sulfurous', 'fermented', 'ripe', 'mushroom', 'sharp', 'dairy', 'vegetable', 'cheesy'}"
1477041,{'fruity'}
1477771,"{'fatty', 'fruity', 'oily'}"
1478931,"{'rummy', 'berry', 'jammy', 'sweet'}"
1482521,{'odorless'}
1483541,"{'burnt', 'rubbery', 'alliaceous'}"
1483601,"{'fresh', 'floral', 'green', 'fruit tropical fruit', 'natural'}"
1483681,"{'floral', 'humus', 'leafy', 'green', 'fungal', 'forest', 'mushroom', 'anise'}"
1484591,{'fruity'}
1484881,"{'creamy', 'smoky', 'vanilla', 'sweet'}"
1485471,{'sweet'}
1487721,{'camphor'}
1487871,"{'minty', 'pine', 'balsamic', 'medicinal', 'woody'}"
1488991,"{'flower', 'ether'}"
1489891,{'woody'}
1489981,"{'fresh', 'floral', 'orris', 'camphoreous', 'woody'}"
1490441,"{'burnt', 'roasted'}"
1491141,{'caramellic'}
1491201,"{'candy', 'butterscotch', 'sweet', 'caramellic'}"
1491571,"{'ambergris', 'amber', 'woody', 'balsamic'}"
1492591,"{'patchouli', 'camphoreous', 'woody'}"
1492991,"{'floral', 'privet', 'green', 'cortex', 'milky', 'woody'}"
1493091,"{'floral', 'sandalwood', 'tropical', 'herbal', 'fatty', 'cologne', 'woody'}"
1494741,"{'sulfurous', 'onion'}"
1494961,"{'burnt', 'sugar'}"
1495051,"{'truffle', 'green', 'sulfurous', 'alliaceous', 'vegetable'}"
1495721,"{'acetic', 'mild'}"
1497211,{'odorless'}
1497401,{'odorless'}
1497961,"{'animal', 'floral', 'jasmin'}"
1498431,"{'musty', 'tropical', 'metallic', 'sulfurous', 'onion', 'vegetable', 'fruity'}"
1498431,"{'musty', 'tropical', 'sulfurous', 'savory', 'onion', 'vegetable', 'fruity'}"
1498571,"{'floral', 'apple', 'green', 'herbal', 'pear'}"
1498611,"{'green', 'herbal', 'chervil', 'warm'}"
1499071,"{'mustard', 'alliaceous', 'pungent'}"
1500061,{'cabbage'}
1500431,"{'green', 'minty', 'fruity', 'musty'}"
1501611,{'anise'}
1501791,"{'musty', 'earthy'}"
1501841,{'minty'}
1502851,"{'clover', 'floral', 'jasmin', 'rose', 'sugar', 'magnolia', 'melon', 'fruity'}"
1503051,"{'green', 'fruity', 'winey'}"
1503451,"{'spicy', 'graham cracker', 'sweet', 'hawthorn', 'acacia', 'hyacinth', 'honey', 'almond', 'caramellic'}"
1505261,"{'galbanum', 'green', 'alliaceous', 'earthy'}"
1505281,{'fruity'}
1505581,"{'galbanum', 'green', 'sulfurous'}"
1506461,"{'floral', 'raspberry', 'apricot', 'cedar', 'fruity', 'woody'}"
1506511,{'citrus'}
1506631,{'citrus'}
1506811,"{'citrus', 'grapefruit'}"
1506901,"{'dry', 'ethereal', 'fruity', 'woody'}"
1507531,"{'minty', 'camphoreous'}"
1507711,"{'animal', 'aromatic', 'woody'}"
1507821,{'minty'}
1507831,{'minty'}
1507851,"{'spicy', 'fruity', 'caramellic'}"
1508221,"{'floral', 'lilac'}"
1508311,{'marine'}
1508371,"{'floral', 'rose', 'apple', 'plum', 'raisin', 'fruity', 'fruit dried fruit'}"
1510361,"{'citrus', 'soapy', 'waxy', 'woody'}"
1511171,"{'herbal', 'warm'}"
1511191,{'amber'}
1511301,"{'herbal', 'lavender', 'woody', 'sweet'}"
1511401,"{'minty', 'spearmint'}"
1511581,"{'brandy', 'fruity', 'strawberry', 'caramellic'}"
1511931,"{'green', 'fruity', 'anise'}"
1512001,"{'ethereal', 'pungent'}"
1513131,{'licorice'}
1513991,"{'melon', 'tobacco', 'fruity'}"
1515051,"{'fatty', 'lamb', 'mutton', 'goaty'}"
1515111,"{'meaty', 'oily', 'fatty', 'lactonic', 'nutty', 'fruity'}"
1516231,"{'blackberry', 'fatty', 'fruity', 'tea'}"
1520811,"{'sweet', 'toasted', 'sulfurous', 'chocolate', 'cocoa'}"
1520871,"{'roasted', 'nutty'}"
1520881,"{'roasted', 'nutty'}"
1521051,"{'green', 'vegetable'}"
1521101,"{'green', 'pepper bell pepper'}"
1521211,"{'green', 'nut flesh', 'nutty', 'earthy'}"
1521501,{'balsam'}
1522941,"{'green', 'fruity', 'grassy'}"
1523091,"{'fatty', 'nutty'}"
1523261,"{'green', 'floral', 'lily', 'muguet'}"
1523271,"{'fatty', 'buttery'}"
1524041,"{'minty', 'pungent'}"
1524961,"{'galbanum', 'pineapple', 'tropical', 'green', 'fruit tropical fruit', 'durian', 'passion fruit'}"
1524971,"{'green', 'alliaceous', 'leek', 'creamy'}"
1524981,"{'floral', 'hawthorn', 'foliage', 'hyacinth', 'fruity', 'peony'}"
1524991,"{'floral', 'clean', 'waxy', 'aldehydic', 'citrus'}"
1525511,"{'berry', 'floral', 'green', 'gooseberry', 'chemical', 'fruity', 'woody'}"
1525951,"{'amber', 'woody'}"
1527631,"{'fruity', 'green', 'waxy', 'vegetable'}"
1527681,"{'orange', 'citrus', 'orange peel'}"
1529191,{'odorless'}
1530281,"{'roasted', 'meaty', 'sulfurous', 'meaty roasted meaty', 'burnt', 'fried', 'cooked', 'eggy'}"
1530931,{'medicinal'}
1531331,{'woody'}
1531711,{'anise'}
1531961,"{'animal', 'hyacinth', 'floral', 'jasmin'}"
1532111,"{'tropical', 'sulfurous', 'onion green onion', 'onion', 'garlic'}"
1532201,"{'balsam', 'woody'}"
1532211,{'balsam'}
1532911,"{'minty', 'fruity'}"
1534801,"{'fresh', 'metallic', 'green', 'dirty', 'chemical'}"
1535171,"{'minty', 'green', 'aldehydic', 'fruity', 'woody'}"
1535751,"{'fresh', 'floral', 'orris', 'cyclamen', 'ozone', 'woody'}"
1535881,"{'herbal', 'tobacco', 'sweet'}"
1537391,"{'coumarin', 'spice', 'sweet'}"
1537401,"{'orange', 'fresh', 'sweet', 'green', 'citrus', 'fatty'}"
1537401,"{'green', 'fatty', 'oily', 'chicken'}"
1537511,{'musk'}
1537621,"{'peach', 'lactonic', 'creamy'}"
1537631,"{'spicy', 'lactonic', 'creamy', 'cinnamon'}"
1537701,"{'orange', 'floral', 'rose', 'green', 'aldehydic', 'fatty'}"
1537941,{'mushroom'}
1538021,"{'maple', 'caramellic'}"
1538191,"{'fatty', 'cheesy', 'pungent'}"
1538371,"{'green', 'herbal', 'oily'}"
1543761,"{'potato', 'sulfurous', 'garlic', 'vegetable', 'cabbage'}"
