smiles,regression_citrus,regression_lemon,regression_grapefruit,regression_orange,regression_fruity,regression_pineapple,regression_grape,regression_strawberry,regression_apple,regression_pear,regression_cantaloupe,regression_peach,regression_banana,regression_floral,regression_rose,regression_violets,regression_lavender,regression_cologne,regression_musk,regression_perfumery,regression_fragrant,regression_aromatic,regression_honey,regression_cherry,regression_almond,regression_acetone,regression_nutty,regression_spicy,regression_clove,regression_cinnamon,regression_laurel,regression_tea,regression_seasoning,regression_pepper,regression_peppers,regression_dill,regression_caraway,regression_cognac,regression_resinous,regression_cedarwood,regression_mothballs,regression_peppermint,regression_camphor,regression_eucalyptus,regression_chocolate,regression_vanilla,regression_sweet,regression_maple,regression_caramel,regression_malty,regression_raisins,regression_molasses,regression_coconut,regression_anise,regression_alcoholic,regression_gasoline,regression_turpentine,regression_geranium,regression_celery,regression_weeds,regression_grass,regression_herbal,regression_cucumber,regression_hay,regression_grainy,regression_yeasty,regression_bakery,regression_fermented,regression_beery,regression_soapy,regression_leather,regression_cardboard,regression_rope,regression_stale,regression_musty,regression_potatoes,regression_mouse,regression_mushroom,regression_peanuts,regression_beany,regression_eggy,regression_bark,regression_cork,regression_smoky,regression_incense,regression_coffee,regression_tar,regression_creosote,regression_carbolic,regression_medicinal,regression_chemical,regression_bitter,regression_pungent,regression_vinegar,regression_sauerkraut,regression_ammonia,regression_urine,regression_urine.1,regression_fishy,regression_kipper,regression_semen,regression_rubber,regression_sooty,regression_kerosene,regression_oily,regression_buttery,regression_paint,regression_varnish,regression_popcorn,regression_meaty,regression_soupy,regression_rancid,regression_sweaty,regression_cheesy,regression_methane,regression_sulfurous,regression_garlic,regression_metallic,regression_blood,regression_animal,regression_sewer,regression_putrid,regression_fecal,regression_cadaverous,regression_sickening,regression_powdery,regression_chalky,regression_light,regression_heavy,regression_cooling,regression_warm
CCCCSCCCC,0.0149,0.022400000000000003,0.0,0.0,0.0149,0.0075,0.0,0.0,0.0,0.0,0.0075,0.0,0.0149,0.0672,0.0149,0.0075,0.0075,0.022400000000000003,0.022400000000000003,0.0597,0.1343,0.1866,0.0,0.0,0.029900000000000006,0.022400000000000003,0.0149,0.1194,0.0149,0.0,0.0149,0.0075,0.0149,0.022400000000000003,0.029900000000000006,0.097,0.0149,0.0075,0.1119,0.044800000000000006,0.0149,0.0,0.029900000000000006,0.0373,0.0,0.0,0.1119,0.0075,0.0,0.0075,0.0075,0.0075,0.0,0.0149,0.0075,0.1642,0.1045,0.029900000000000006,0.022400000000000003,0.0597,0.1045,0.2463,0.0522,0.0373,0.0,0.0149,0.0,0.022400000000000003,0.0075,0.0149,0.0149,0.0149,0.0075,0.0522,0.1045,0.0075,0.0149,0.029900000000000006,0.0075,0.022400000000000003,0.0,0.044800000000000006,0.0075,0.1269,0.029900000000000006,0.0,0.08960000000000001,0.0672,0.0373,0.0821,0.1866,0.044800000000000006,0.2463,0.1716,0.0149,0.0522,0.0075,0.044800000000000006,0.0373,0.0075,0.0,0.0149,0.0149,0.0821,0.1493,0.0,0.1269,0.0522,0.0149,0.0,0.0,0.1343,0.1119,0.0149,0.0821,0.1567,0.29100000000000004,0.0597,0.044800000000000006,0.0075,0.0522,0.1045,0.022400000000000003,0.0,0.3134,0.0522,0.0,0.1791,0.2463,0.0821,0.0746
CC(C)CC=O,0.0072,0.0,0.0072,0.0072,0.0576,0.0216,0.0144,0.0072,0.0,0.0144,0.0216,0.0072,0.0216,0.0072,0.0,0.0,0.0,0.0,0.0144,0.0216,0.1079,0.1439,0.0216,0.0288,0.0935,0.0144,0.036000000000000004,0.0432,0.0072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0216,0.2086,0.0216,0.0,0.0,0.0144,0.0,0.0216,0.0288,0.1295,0.0072,0.0216,0.0432,0.0,0.0072,0.0072,0.0,0.036000000000000004,0.0216,0.0504,0.0,0.0072,0.0144,0.0144,0.0504,0.0,0.0144,0.035,0.0719,0.0072,0.036000000000000004,0.0,0.0288,0.0432,0.0504,0.0216,0.0863,0.17989999999999998,0.0144,0.0288,0.0288,0.0144,0.0,0.0072,0.0288,0.0432,0.1007,0.0144,0.0072,0.0144,0.0144,0.036000000000000004,0.0216,0.1367,0.0504,0.2734,0.223,0.0072,0.0288,0.0216,0.0072,0.036000000000000004,0.0144,0.0,0.0144,0.0144,0.0072,0.17989999999999998,0.0072,0.0935,0.0216,0.0144,0.0072,0.0,0.2302,0.2374,0.0,0.0144,0.0791,0.0144,0.0432,0.0288,0.0863,0.0863,0.2302,0.0791,0.0504,0.3453,0.0647,0.036000000000000004,0.0576,0.295,0.0288,0.1367
COC(=O)c1ccco1,0.0149,0.0075,0.0,0.0075,0.0597,0.0,0.0,0.0075,0.0,0.0149,0.0,0.0075,0.029900000000000006,0.029900000000000006,0.0149,0.0075,0.0075,0.0149,0.0373,0.044800000000000006,0.1418,0.1716,0.0,0.0075,0.0522,0.1194,0.044800000000000006,0.044800000000000006,0.0,0.0,0.0,0.0,0.0075,0.0075,0.0075,0.0075,0.0075,0.0149,0.1791,0.0373,0.022400000000000003,0.0821,0.0672,0.044800000000000006,0.0075,0.0149,0.209,0.0,0.0075,0.0075,0.0,0.0075,0.0,0.0,0.0746,0.1343,0.1119,0.0,0.0075,0.0149,0.0149,0.0821,0.0,0.0075,0.029900000000000006,0.022400000000000003,0.0,0.0149,0.0,0.0075,0.044800000000000006,0.097,0.0149,0.0821,0.097,0.0075,0.0075,0.0075,0.022400000000000003,0.0,0.0,0.029900000000000006,0.022400000000000003,0.1343,0.022400000000000003,0.0,0.0746,0.0597,0.1119,0.194,0.25370000000000004,0.044800000000000006,0.2687,0.1642,0.022400000000000003,0.0522,0.0149,0.0149,0.022400000000000003,0.0075,0.0075,0.1119,0.029900000000000006,0.0522,0.1791,0.022400000000000003,0.1343,0.0672,0.0075,0.0149,0.0,0.08960000000000001,0.1045,0.0075,0.0522,0.0672,0.0522,0.0746,0.0075,0.0149,0.0373,0.0522,0.022400000000000003,0.022400000000000003,0.1642,0.0746,0.0075,0.209,0.1791,0.1567,0.0597
CCCC(O)CC,0.0148,0.0,0.0,0.0,0.0222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0148,0.0222,0.0,0.0074,0.0074,0.0074,0.0,0.0444,0.1926,0.2222,0.0,0.0074,0.0296,0.2519,0.0074,0.0444,0.0,0.0,0.0,0.0,0.0074,0.0,0.0,0.0,0.0,0.0074,0.0741,0.0148,0.0222,0.0444,0.0815,0.0296,0.0,0.0,0.0667,0.0,0.0,0.0074,0.0,0.0,0.0,0.0,0.4370000000000001,0.2741,0.1852,0.0,0.0074,0.0,0.0,0.0741,0.0,0.0,0.0,0.0148,0.0,0.0148,0.0,0.0148,0.0222,0.0148,0.0148,0.0222,0.0296,0.0,0.0,0.0,0.0,0.0,0.0,0.0148,0.0074,0.0074,0.0222,0.0,0.0296,0.0444,0.2074,0.3407,0.2963,0.0148,0.2148,0.0741,0.0,0.1259,0.0148,0.0074,0.0074,0.0074,0.0,0.0074,0.0,0.0593,0.0593,0.0,0.1778,0.1407,0.0074,0.0074,0.0,0.0148,0.037000000000000005,0.0,0.0074,0.0074,0.0,0.0148,0.0148,0.0,0.0074,0.0148,0.0,0.0,0.0963,0.0222,0.0,0.2296,0.1407,0.1852,0.0593
Cc1ccc(C)[nH]1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076,0.0,0.0,0.0,0.0,0.0076,0.0,0.0,0.0,0.0,0.0382,0.0076,0.084,0.1221,0.0076,0.0,0.1908,0.0,0.229,0.0305,0.0,0.0,0.0,0.0,0.0076,0.0076,0.0,0.0,0.0153,0.0382,0.2977,0.0305,0.0076,0.0076,0.0076,0.0,0.0305,0.0229,0.1145,0.0,0.0076,0.0458,0.0,0.0076,0.0153,0.0,0.0153,0.0382,0.07629999999999999,0.0,0.0076,0.0076,0.0076,0.0229,0.0,0.0,0.0458,0.0076,0.0611,0.0076,0.0,0.0153,0.0,0.0382,0.0076,0.0687,0.1527,0.0076,0.0229,0.0229,0.084,0.0076,0.0,0.0305,0.0382,0.3817,0.0153,0.0,0.0382,0.0229,0.0076,0.0153,0.0687,0.0305,0.0382,0.0458,0.0,0.0153,0.0229,0.0,0.0,0.0,0.0153,0.0305,0.0458,0.0076,0.3053,0.1374,0.0458,0.0305,0.2366,0.0305,0.0076,0.084,0.1069,0.0153,0.0076,0.0305,0.0229,0.0229,0.0229,0.0305,0.0,0.0534,0.0153,0.0076,0.145,0.1145,0.0,0.1069,0.2595,0.0382,0.1832
O=C1CCCCC1=O,0.0,0.0072,0.0,0.0,0.0144,0.0,0.0,0.0,0.0072,0.0072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0576,0.0144,0.0791,0.1727,0.0288,0.0144,0.0791,0.0,0.1295,0.0935,0.0072,0.0144,0.0072,0.0144,0.0791,0.0288,0.0,0.0,0.0072,0.0216,0.2374,0.036000000000000004,0.0072,0.0,0.0216,0.0072,0.0072,0.0288,0.1007,0.0863,0.0719,0.0504,0.0072,0.0719,0.0144,0.0288,0.0288,0.036000000000000004,0.0216,0.0,0.0288,0.0,0.0,0.0288,0.0,0.0144,0.0144,0.0719,0.0,0.0288,0.0072,0.0,0.0144,0.0432,0.0216,0.0863,0.1439,0.0,0.0072,0.0144,0.0216,0.0072,0.0,0.0216,0.0216,0.482,0.0144,0.0432,0.1871,0.0863,0.1007,0.2878,0.1727,0.0504,0.2518,0.0432,0.0,0.0216,0.0072,0.0144,0.0072,0.0072,0.0,0.0547,0.0504,0.0,0.1151,0.0144,0.0216,0.0144,0.0,0.0576,0.0072,0.036000000000000004,0.0576,0.0072,0.0072,0.0863,0.0216,0.0216,0.0144,0.0144,0.036000000000000004,0.0504,0.0072,0.0216,0.2518,0.0863,0.0,0.0576,0.3453,0.0072,0.1727
CC(=O)c1ccccn1,0.0,0.0071,0.0,0.0,0.0071,0.0,0.0,0.0,0.0214,0.0,0.0,0.0,0.0,0.0071,0.0071,0.0,0.0,0.0,0.0429,0.0071,0.1286,0.1214,0.0,0.0,0.2286,0.0071,0.2429,0.1429,0.0,0.0,0.0,0.0,0.0643,0.05,0.0286,0.0143,0.0071,0.0071,0.17859999999999998,0.0214,0.0071,0.0,0.0,0.0071,0.0214,0.0214,0.0786,0.0071,0.0,0.05,0.0,0.0071,0.0,0.0,0.0071,0.0,0.0,0.0071,0.0,0.0214,0.0214,0.0357,0.0071,0.05,0.1857,0.07139999999999999,0.0429,0.0071,0.0071,0.0143,0.0286,0.0357,0.0143,0.1429,0.2357,0.0357,0.0357,0.05,0.2071,0.0429,0.0,0.0357,0.0357,0.3214,0.0143,0.0143,0.0357,0.0143,0.0286,0.0214,0.0571,0.0357,0.1,0.0286,0.0143,0.0214,0.0071,0.0,0.0143,0.0071,0.0,0.0,0.0214,0.0,0.3357,0.1214,0.0143,0.0,0.4429,0.1071,0.0214,0.15,0.1643,0.0071,0.0071,0.0571,0.07139999999999999,0.0214,0.0429,0.05,0.0286,0.0857,0.0143,0.0214,0.1643,0.15710000000000002,0.0357,0.0643,0.3,0.0,0.1929
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,0.0134,0.0403,0.0,0.0,0.047,0.0201,0.0067,0.0,0.0,0.047,0.0201,0.0201,0.0067,0.0604,0.0067,0.0067,0.0537,0.0268,0.0336,0.0805,0.4094,0.4497,0.0268,0.0201,0.0134,0.047,0.0,0.1208,0.0604,0.0067,0.0268,0.0201,0.0,0.0134,0.0,0.0134,0.0134,0.0067,0.1074,0.06709999999999999,0.0872,0.5839,0.4564,0.396,0.0,0.0134,0.2483,0.0,0.0134,0.0067,0.0134,0.0134,0.0,0.1007,0.0872,0.0403,0.1208,0.0134,0.0067,0.0336,0.0201,0.1812,0.0067,0.0067,0.0067,0.0067,0.0,0.0134,0.0067,0.0067,0.0134,0.0,0.0,0.0,0.0201,0.0,0.0,0.0,0.0,0.0134,0.0,0.0604,0.0,0.0268,0.0537,0.0,0.0201,0.0336,0.1141,0.557,0.1477,0.0134,0.2013,0.0336,0.0,0.047,0.0,0.0,0.0067,0.0067,0.0,0.0201,0.0,0.0336,0.0403,0.0,0.0201,0.0403,0.0,0.0,0.0,0.0134,0.0067,0.0134,0.0,0.0,0.0067,0.0403,0.0067,0.0,0.0,0.0,0.0,0.0,0.0134,0.0201,0.0067,0.28190000000000004,0.1477,0.5771999999999999,0.094
C=CC(O)CCCCC,0.0216,0.0576,0.0072,0.0072,0.0719,0.0144,0.0,0.0072,0.0144,0.0288,0.0216,0.0216,0.0072,0.0935,0.0216,0.0072,0.0216,0.0288,0.0576,0.0935,0.2734,0.2446,0.0,0.0216,0.0144,0.0144,0.0144,0.1655,0.0216,0.0072,0.0216,0.0216,0.0216,0.0072,0.036000000000000004,0.1223,0.0,0.0432,0.295,0.0719,0.0216,0.1079,0.0647,0.0216,0.0,0.0072,0.2014,0.0,0.0144,0.0144,0.0072,0.0072,0.0,0.0576,0.0288,0.0719,0.0719,0.0576,0.0216,0.1295,0.0719,0.295,0.0504,0.036000000000000004,0.0144,0.0216,0.0072,0.0216,0.0072,0.0647,0.0432,0.0288,0.0216,0.0576,0.3381,0.0432,0.0072,0.2446,0.0,0.0072,0.0072,0.0576,0.036000000000000004,0.0647,0.0504,0.0,0.0288,0.0432,0.0647,0.0504,0.0935,0.0504,0.1655,0.1079,0.0144,0.0144,0.0144,0.0216,0.0432,0.0,0.0,0.0072,0.0216,0.0504,0.0935,0.0144,0.0935,0.0647,0.0144,0.0216,0.0144,0.0935,0.1151,0.0,0.0144,0.0288,0.0432,0.036000000000000004,0.0216,0.0144,0.0144,0.0863,0.0144,0.0216,0.1439,0.0719,0.0072,0.1655,0.2086,0.15109999999999998,0.0791
CSSSC,0.0074,0.0147,0.0,0.0074,0.0074,0.0,0.0,0.0,0.0294,0.0,0.0074,0.0074,0.0,0.0,0.0,0.0,0.0,0.0074,0.0441,0.0,0.0368,0.125,0.0,0.0,0.0368,0.0074,0.0147,0.1471,0.0147,0.0,0.0,0.0,0.13970000000000002,0.0662,0.0074,0.0294,0.0,0.0147,0.1029,0.0221,0.0074,0.0,0.0074,0.0074,0.0,0.0,0.0368,0.0,0.0074,0.0221,0.0,0.0,0.0,0.0,0.0,0.0074,0.0147,0.0,0.0,0.0147,0.0,0.0368,0.0074,0.0,0.0074,0.0294,0.0,0.0441,0.0,0.0,0.0294,0.0588,0.0294,0.1103,0.1912,0.0221,0.0441,0.0294,0.0074,0.0294,0.0147,0.0,0.0221,0.2426,0.0074,0.0147,0.0221,0.0147,0.0147,0.0221,0.0662,0.0368,0.1838,0.2206,0.13970000000000002,0.0368,0.0441,0.0221,0.0441,0.0221,0.0,0.0147,0.0294,0.0147,0.1838,0.0147,0.0074,0.0,0.0,0.15439999999999998,0.0294,0.1765,0.2353,0.0,0.1324,0.2206,0.3235,0.0562,0.1471,0.0515,0.15439999999999998,0.2868,0.1618,0.1176,0.4044,0.0588,0.0,0.0368,0.29410000000000003,0.0147,0.1324
Cc1nccnc1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071,0.0,0.0071,0.0,0.0,0.0,0.0071,0.0,0.0,0.0071,0.05,0.0071,0.1,0.1857,0.0071,0.0,0.27140000000000003,0.0286,0.4071,0.05,0.0071,0.0143,0.0,0.0,0.0,0.0071,0.0071,0.0071,0.0143,0.0429,0.27140000000000003,0.0214,0.0071,0.0,0.0143,0.0071,0.05,0.0143,0.1143,0.0071,0.0357,0.15,0.0,0.0071,0.0214,0.0,0.0214,0.0143,0.0143,0.0071,0.0071,0.0143,0.0143,0.0357,0.0214,0.0571,0.1,0.0571,0.0143,0.0214,0.0071,0.0071,0.05,0.07139999999999999,0.0357,0.1857,0.3143,0.05,0.0143,0.0286,0.4643,0.0143,0.0,0.07139999999999999,0.0429,0.3214,0.0071,0.0286,0.0286,0.0214,0.0071,0.0286,0.1071,0.0214,0.0929,0.0571,0.0,0.0214,0.0,0.0143,0.0071,0.0071,0.0,0.0,0.0143,0.0,0.2929,0.0571,0.0357,0.0214,0.2286,0.0643,0.0071,0.1857,0.1714,0.0143,0.0071,0.0357,0.0143,0.0071,0.0071,0.0643,0.0286,0.1143,0.0643,0.0571,0.15,0.17859999999999998,0.0571,0.0286,0.3214,0.0,0.1714
C=C(C)C1CC=C(C)CC1,0.637,0.563,0.1407,0.5407,0.237,0.0889,0.037000000000000005,0.0444,0.0,0.0519,0.0593,0.0593,0.0074,0.1926,0.0444,0.037000000000000005,0.0296,0.0444,0.0074,0.2444,0.5556,0.3481,0.0296,0.0741,0.037000000000000005,0.0074,0.0148,0.1259,0.0296,0.0296,0.0148,0.0148,0.0148,0.0222,0.0148,0.0148,0.0,0.0074,0.0889,0.0148,0.0074,0.0889,0.0222,0.0444,0.0148,0.0296,0.5111,0.0074,0.0148,0.0074,0.0444,0.0148,0.0074,0.0222,0.037000000000000005,0.0,0.0148,0.0296,0.0074,0.0296,0.0074,0.1185,0.0074,0.0074,0.0074,0.0,0.0148,0.0222,0.0074,0.0222,0.0148,0.0,0.0074,0.0,0.0222,0.0074,0.0,0.0,0.0,0.0,0.0074,0.037000000000000005,0.0148,0.0074,0.0444,0.0074,0.0,0.0,0.0222,0.0444,0.037000000000000005,0.0296,0.0889,0.1704,0.0148,0.0148,0.0,0.0,0.0074,0.0,0.0,0.0,0.0,0.0,0.0148,0.0,0.037000000000000005,0.0222,0.0,0.0,0.0,0.0074,0.0074,0.0,0.0,0.0074,0.0074,0.037000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0222,0.037000000000000005,0.0,0.4593,0.0519,0.2593,0.0519
CCCC(=O)OC(C)(C)Cc1ccccc1,0.1382,0.0488,0.008100000000000001,0.05690000000000001,0.3902000000000001,0.008100000000000001,0.0894,0.0488,0.008100000000000001,0.0732,0.0325,0.065,0.008100000000000001,0.122,0.0732,0.0244,0.0244,0.0244,0.05690000000000001,0.187,0.3333,0.2033,0.0407,0.122,0.0488,0.0,0.0,0.1301,0.0163,0.0325,0.008100000000000001,0.0163,0.0163,0.0244,0.0163,0.008100000000000001,0.0,0.0325,0.122,0.08130000000000001,0.0163,0.0488,0.0325,0.0244,0.008100000000000001,0.0244,0.4065,0.008100000000000001,0.008100000000000001,0.008100000000000001,0.1057,0.0,0.0,0.0244,0.008100000000000001,0.008100000000000001,0.0163,0.008100000000000001,0.008100000000000001,0.008100000000000001,0.008100000000000001,0.065,0.0163,0.008100000000000001,0.008100000000000001,0.008100000000000001,0.0,0.065,0.0244,0.0407,0.008100000000000001,0.0325,0.0163,0.0244,0.05690000000000001,0.0,0.0,0.008100000000000001,0.0,0.0,0.0,0.0244,0.0163,0.0407,0.0488,0.0325,0.0163,0.008100000000000001,0.0325,0.0732,0.0325,0.008100000000000001,0.065,0.08130000000000001,0.008100000000000001,0.008100000000000001,0.0163,0.008100000000000001,0.0,0.0,0.008100000000000001,0.0,0.008100000000000001,0.008100000000000001,0.0163,0.0,0.0244,0.0,0.0,0.008100000000000001,0.008100000000000001,0.0163,0.0488,0.0,0.0,0.0163,0.0325,0.0163,0.0,0.0,0.0,0.008100000000000001,0.0,0.0,0.0488,0.0488,0.0,0.252,0.08130000000000001,0.122,0.1138
CCc1cnccn1,0.0,0.0078,0.0,0.0,0.0156,0.0,0.0078,0.0,0.0,0.0078,0.0156,0.0078,0.0078,0.0156,0.0,0.0,0.0,0.0078,0.0859,0.0156,0.1016,0.125,0.0078,0.0,0.23440000000000005,0.0234,0.32030000000000003,0.0469,0.0078,0.0156,0.0078,0.0234,0.0313,0.0078,0.0078,0.0,0.0156,0.0313,0.3125,0.0469,0.0078,0.0078,0.0,0.0078,0.0234,0.0313,0.0938,0.0,0.0469,0.0469,0.0,0.0234,0.0313,0.0,0.0313,0.0547,0.0313,0.0,0.0078,0.0078,0.0156,0.0547,0.0156,0.0391,0.0781,0.0078,0.0,0.0156,0.0,0.0234,0.0156,0.0859,0.0469,0.1016,0.25780000000000003,0.0,0.0313,0.0234,0.4219,0.0313,0.0,0.1094,0.0469,0.2266,0.0156,0.0156,0.0078,0.0078,0.0313,0.0391,0.1016,0.0156,0.0703,0.0391,0.0,0.0156,0.0,0.0,0.0,0.0,0.0078,0.0078,0.0313,0.0078,0.1563,0.0469,0.0391,0.0078,0.1406,0.0234,0.0,0.0625,0.125,0.0156,0.0234,0.0313,0.0,0.0234,0.0391,0.0156,0.0,0.0547,0.0,0.0078,0.1406,0.1172,0.0156,0.1406,0.2188,0.0391,0.1953
COc1cc(CCC(C)=O)ccc1O,0.016399999999999998,0.008199999999999999,0.0,0.008199999999999999,0.08199999999999999,0.008199999999999999,0.008199999999999999,0.016399999999999998,0.0,0.0,0.016399999999999998,0.016399999999999998,0.0,0.0738,0.016399999999999998,0.016399999999999998,0.008199999999999999,0.008199999999999999,0.0492,0.0902,0.2705,0.2131,0.016399999999999998,0.06559999999999999,0.123,0.0,0.0,0.1311,0.008199999999999999,0.016399999999999998,0.0,0.016399999999999998,0.0246,0.0,0.0,0.008199999999999999,0.008199999999999999,0.0492,0.1967,0.016399999999999998,0.008199999999999999,0.0574,0.041,0.0246,0.016399999999999998,0.06559999999999999,0.29510000000000003,0.016399999999999998,0.016399999999999998,0.0328,0.0246,0.016399999999999998,0.0,0.0246,0.0,0.008199999999999999,0.016399999999999998,0.0,0.008199999999999999,0.008199999999999999,0.0,0.0738,0.0,0.008199999999999999,0.016399999999999998,0.0246,0.008199999999999999,0.008199999999999999,0.0,0.016399999999999998,0.0246,0.016399999999999998,0.0,0.016399999999999998,0.1393,0.008199999999999999,0.0,0.0,0.0,0.0,0.0,0.06559999999999999,0.0246,0.29510000000000003,0.08199999999999999,0.0,0.016399999999999998,0.0246,0.0738,0.0984,0.0984,0.0,0.0738,0.0492,0.008199999999999999,0.0328,0.008199999999999999,0.0,0.0,0.041,0.008199999999999999,0.0,0.0246,0.0,0.1393,0.0,0.016399999999999998,0.016399999999999998,0.0,0.0738,0.0,0.0492,0.0492,0.008199999999999999,0.0,0.016399999999999998,0.008199999999999999,0.0328,0.0738,0.0,0.0,0.008199999999999999,0.0,0.0,0.041,0.0738,0.0,0.2131,0.1311,0.041,0.1557
Cc1cnc(C)cn1,0.0068000000000000005,0.0,0.0068000000000000005,0.0,0.013500000000000002,0.0,0.0,0.0,0.0,0.013500000000000002,0.0068000000000000005,0.0,0.0203,0.013500000000000002,0.0068000000000000005,0.0,0.0,0.0203,0.0473,0.0541,0.1689,0.2568,0.0068000000000000005,0.0068000000000000005,0.08779999999999999,0.1419,0.1014,0.0338,0.0,0.013500000000000002,0.0068000000000000005,0.027000000000000003,0.0,0.013500000000000002,0.0,0.0068000000000000005,0.013500000000000002,0.08779999999999999,0.2838,0.07429999999999999,0.0608,0.0203,0.08779999999999999,0.0338,0.0473,0.0203,0.07429999999999999,0.0068000000000000005,0.0,0.027000000000000003,0.0,0.0,0.0203,0.013500000000000002,0.2365,0.15539999999999998,0.1014,0.0,0.0,0.0608,0.013500000000000002,0.08779999999999999,0.013500000000000002,0.0338,0.027000000000000003,0.0338,0.0,0.013500000000000002,0.0,0.027000000000000003,0.0405,0.0405,0.0068000000000000005,0.0676,0.2297,0.027000000000000003,0.013500000000000002,0.013500000000000002,0.08109999999999999,0.027000000000000003,0.0068000000000000005,0.0676,0.0473,0.1419,0.027000000000000003,0.013500000000000002,0.0541,0.0608,0.1824,0.3108,0.3176,0.07429999999999999,0.2297,0.08779999999999999,0.0068000000000000005,0.1014,0.0,0.013500000000000002,0.0203,0.0,0.0068000000000000005,0.0068000000000000005,0.013500000000000002,0.0473,0.0946,0.0,0.14859999999999998,0.08109999999999999,0.013500000000000002,0.013500000000000002,0.0,0.0338,0.08109999999999999,0.013500000000000002,0.027000000000000003,0.0676,0.0068000000000000005,0.0405,0.0068000000000000005,0.0068000000000000005,0.0203,0.08779999999999999,0.0,0.0068000000000000005,0.1824,0.0608,0.0068000000000000005,0.16219999999999998,0.2635,0.16219999999999998,0.0676
C=CCOC(=O)CCCCC,0.2953,0.2081,0.0604,0.1812,0.6309,0.4899,0.06709999999999999,0.1477,0.0067,0.1812,0.1477,0.1208,0.06709999999999999,0.2483,0.0268,0.0268,0.0403,0.047,0.0067,0.2148,0.6376,0.4497,0.047,0.2081,0.0268,0.0067,0.0,0.1141,0.0268,0.0336,0.0134,0.0067,0.0134,0.0067,0.0067,0.0067,0.0,0.0067,0.047,0.0268,0.0134,0.1611,0.0336,0.047,0.0067,0.0336,0.5972999999999999,0.0067,0.0,0.0067,0.0067,0.0134,0.0403,0.0336,0.0201,0.0067,0.0134,0.0,0.0067,0.0067,0.0336,0.1477,0.0,0.0,0.0,0.0067,0.0,0.047,0.0067,0.0067,0.0134,0.0,0.0,0.0134,0.0134,0.0067,0.0,0.0,0.0,0.0,0.0,0.0537,0.0067,0.0134,0.0738,0.0,0.0067,0.0067,0.0134,0.0336,0.0604,0.0134,0.0805,0.0738,0.0,0.0067,0.0067,0.0067,0.0134,0.0,0.0,0.0,0.0,0.0067,0.047,0.0067,0.0,0.0134,0.0,0.0,0.0067,0.0067,0.0201,0.0,0.0,0.0,0.0,0.0336,0.0,0.0067,0.0067,0.0201,0.0,0.0067,0.0067,0.0336,0.0067,0.396,0.0872,0.2483,0.0805
O=C(O)CSCC(=O)O,0.0072,0.0072,0.0,0.0,0.0,0.0,0.0,0.0,0.0072,0.0,0.0,0.0,0.0,0.0288,0.0,0.0144,0.0072,0.0,0.0432,0.0288,0.0719,0.1583,0.0072,0.0,0.0216,0.0,0.036000000000000004,0.0504,0.0,0.0,0.0072,0.0072,0.0072,0.0072,0.0216,0.0144,0.0072,0.0072,0.1079,0.0,0.0216,0.036000000000000004,0.0072,0.0072,0.0072,0.0,0.0216,0.0,0.0,0.0072,0.0,0.0,0.0,0.0144,0.0072,0.1367,0.0216,0.0504,0.0072,0.0647,0.0504,0.0791,0.0144,0.0072,0.0,0.0144,0.0,0.0432,0.0144,0.0,0.0216,0.0144,0.0144,0.0719,0.15109999999999998,0.0,0.036000000000000004,0.0144,0.0,0.0,0.0072,0.0072,0.0072,0.259,0.0144,0.036000000000000004,0.1223,0.0935,0.0576,0.0144,0.2158,0.0863,0.3885,0.1655,0.0216,0.0647,0.1007,0.1871,0.0576,0.0144,0.0216,0.0863,0.0288,0.0432,0.1079,0.0,0.0216,0.0072,0.0,0.0863,0.0072,0.259,0.2518,0.0072,0.1727,0.3165,0.2086,0.0647,0.0216,0.1583,0.2446,0.4173,0.17989999999999998,0.1871,0.6547,0.0288,0.0,0.0144,0.3957,0.036000000000000004,0.0719
